#Set,index,k,QQ,x_b,t,phi_x,F,sigmaF,varF,F1,F2,ReH,ReE,ReHTilde,dvcs
7.00000,12.00000,5.75000,2.31800,0.36300,-0.23200,187.50000,0.02958,0.00141,0.05000,0.61351,0.94474,-2.50080,2.05692,1.18094,0.01284
7.00000,13.00000,5.75000,2.31800,0.36300,-0.23200,202.50000,0.02669,0.00145,0.05000,0.61351,0.94474,-2.50080,2.05692,1.18094,0.01284
7.00000,14.00000,5.75000,2.31800,0.36300,-0.23200,217.50000,0.02974,0.00152,0.05000,0.61351,0.94474,-2.50080,2.05692,1.18094,0.01284
7.00000,15.00000,5.75000,2.31800,0.36300,-0.23200,232.50000,0.03204,0.00162,0.05000,0.61351,0.94474,-2.50080,2.05692,1.18094,0.01284
7.00000,16.00000,5.75000,2.31800,0.36300,-0.23200,247.50000,0.03491,0.00178,0.05000,0.61351,0.94474,-2.50080,2.05692,1.18094,0.01284
7.00000,17.00000,5.75000,2.31800,0.36300,-0.23200,262.50000,0.03927,0.00200,0.05000,0.61351,0.94474,-2.50080,2.05692,1.18094,0.01284
7.00000,18.00000,5.75000,2.31800,0.36300,-0.23200,277.50000,0.04873,0.00228,0.05000,0.61351,0.94474,-2.50080,2.05692,1.18094,0.01284
7.00000,19.00000,5.75000,2.31800,0.36300,-0.23200,292.50000,0.05181,0.00263,0.05000,0.61351,0.94474,-2.50080,2.05692,1.18094,0.01284
7.00000,20.00000,5.75000,2.31800,0.36300,-0.23200,307.50000,0.06028,0.00305,0.05000,0.61351,0.94474,-2.50080,2.05692,1.18094,0.01284
7.00000,21.00000,5.75000,2.31800,0.36300,-0.23200,322.50000,0.07202,0.00350,0.05000,0.61351,0.94474,-2.50080,2.05692,1.18094,0.01284
7.00000,22.00000,5.75000,2.31800,0.36300,-0.23200,337.50000,0.07529,0.00390,0.05000,0.61351,0.94474,-2.50080,2.05692,1.18094,0.01284
7.00000,23.00000,5.75000,2.31800,0.36300,-0.23200,352.50000,0.08644,0.00414,0.05000,0.61351,0.94474,-2.50080,2.05692,1.18094,0.01284
8.00000,0.00000,5.75000,2.34800,0.36800,-0.27900,7.50000,0.07518,0.00379,0.05000,0.56741,0.84881,-2.46655,1.94659,1.04462,0.01120
8.00000,1.00000,5.75000,2.34800,0.36800,-0.27900,22.50000,0.06810,0.00349,0.05000,0.56741,0.84881,-2.46655,1.94659,1.04462,0.01120
8.00000,2.00000,5.75000,2.34800,0.36800,-0.27900,37.50000,0.06127,0.00303,0.05000,0.56741,0.84881,-2.46655,1.94659,1.04462,0.01120
8.00000,3.00000,5.75000,2.34800,0.36800,-0.27900,52.50000,0.05348,0.00255,0.05000,0.56741,0.84881,-2.46655,1.94659,1.04462,0.01120
8.00000,4.00000,5.75000,2.34800,0.36800,-0.27900,67.50000,0.04027,0.00213,0.05000,0.56741,0.84881,-2.46655,1.94659,1.04462,0.01120
8.00000,5.00000,5.75000,2.34800,0.36800,-0.27900,82.50000,0.03964,0.00181,0.05000,0.56741,0.84881,-2.46655,1.94659,1.04462,0.01120
8.00000,6.00000,5.75000,2.34800,0.36800,-0.27900,97.50000,0.03244,0.00157,0.05000,0.56741,0.84881,-2.46655,1.94659,1.04462,0.01120
8.00000,7.00000,5.75000,2.34800,0.36800,-0.27900,112.50000,0.02628,0.00139,0.05000,0.56741,0.84881,-2.46655,1.94659,1.04462,0.01120
8.00000,8.00000,5.75000,2.34800,0.36800,-0.27900,127.50000,0.02512,0.00127,0.05000,0.56741,0.84881,-2.46655,1.94659,1.04462,0.01120
8.00000,9.00000,5.75000,2.34800,0.36800,-0.27900,142.50000,0.02287,0.00118,0.05000,0.56741,0.84881,-2.46655,1.94659,1.04462,0.01120
8.00000,10.00000,5.75000,2.34800,0.36800,-0.27900,157.50000,0.02282,0.00113,0.05000,0.56741,0.84881,-2.46655,1.94659,1.04462,0.01120
8.00000,11.00000,5.75000,2.34800,0.36800,-0.27900,172.50000,0.02100,0.00111,0.05000,0.56741,0.84881,-2.46655,1.94659,1.04462,0.01120
8.00000,12.00000,5.75000,2.34800,0.36800,-0.27900,187.50000,0.02082,0.00111,0.05000,0.56741,0.84881,-2.46655,1.94659,1.04462,0.01120
8.00000,13.00000,5.75000,2.34800,0.36800,-0.27900,202.50000,0.02181,0.00113,0.05000,0.56741,0.84881,-2.46655,1.94659,1.04462,0.01120
8.00000,14.00000,5.75000,2.34800,0.36800,-0.27900,217.50000,0.02442,0.00118,0.05000,0.56741,0.84881,-2.46655,1.94659,1.04462,0.01120
8.00000,15.00000,5.75000,2.34800,0.36800,-0.27900,232.50000,0.02667,0.00127,0.05000,0.56741,0.84881,-2.46655,1.94659,1.04462,0.01120
8.00000,16.00000,5.75000,2.34800,0.36800,-0.27900,247.50000,0.02708,0.00139,0.05000,0.56741,0.84881,-2.46655,1.94659,1.04462,0.01120
8.00000,17.00000,5.75000,2.34800,0.36800,-0.27900,262.50000,0.03151,0.00157,0.05000,0.56741,0.84881,-2.46655,1.94659,1.04462,0.01120
8.00000,18.00000,5.75000,2.34800,0.36800,-0.27900,277.50000,0.03825,0.00181,0.05000,0.56741,0.84881,-2.46655,1.94659,1.04462,0.01120
8.00000,19.00000,5.75000,2.34800,0.36800,-0.27900,292.50000,0.04402,0.00213,0.05000,0.56741,0.84881,-2.46655,1.94659,1.04462,0.01120
8.00000,20.00000,5.75000,2.34800,0.36800,-0.27900,307.50000,0.05199,0.00255,0.05000,0.56741,0.84881,-2.46655,1.94659,1.04462,0.01120
8.00000,21.00000,5.75000,2.34800,0.36800,-0.27900,322.50000,0.05930,0.00303,0.05000,0.56741,0.84881,-2.46655,1.94659,1.04462,0.01120
8.00000,22.00000,5.75000,2.34800,0.36800,-0.27900,337.50000,0.06968,0.00349,0.05000,0.56741,0.84881,-2.46655,1.94659,1.04462,0.01120
8.00000,23.00000,5.75000,2.34800,0.36800,-0.27900,352.50000,0.07178,0.00379,0.05000,0.56741,0.84881,-2.46655,1.94659,1.04462,0.01120
9.00000,0.00000,5.75000,2.36000,0.37100,-0.32500,7.50000,0.07311,0.00353,0.05000,0.52790,0.76846,-2.42886,1.84698,0.92771,0.01010
9.00000,1.00000,5.75000,2.36000,0.37100,-0.32500,22.50000,0.06402,0.00318,0.05000,0.52790,0.76846,-2.42886,1.84698,0.92771,0.01010
9.00000,2.00000,5.75000,2.36000,0.37100,-0.32500,37.50000,0.05238,0.00266,0.05000,0.52790,0.76846,-2.42886,1.84698,0.92771,0.01010
9.00000,3.00000,5.75000,2.36000,0.37100,-0.32500,52.50000,0.04491,0.00217,0.05000,0.52790,0.76846,-2.42886,1.84698,0.92771,0.01010
9.00000,4.00000,5.75000,2.36000,0.37100,-0.32500,67.50000,0.03719,0.00177,0.05000,0.52790,0.76846,-2.42886,1.84698,0.92771,0.01010
9.00000,5.00000,5.75000,2.36000,0.37100,-0.32500,82.50000,0.02776,0.00148,0.05000,0.52790,0.76846,-2.42886,1.84698,0.92771,0.01010
9.00000,6.00000,5.75000,2.36000,0.37100,-0.32500,97.50000,0.02380,0.00128,0.05000,0.52790,0.76846,-2.42886,1.84698,0.92771,0.01010
9.00000,7.00000,5.75000,2.36000,0.37100,-0.32500,112.50000,0.02262,0.00113,0.05000,0.52790,0.76846,-2.42886,1.84698,0.92771,0.01010
9.00000,8.00000,5.75000,2.36000,0.37100,-0.32500,127.50000,0.02130,0.00103,0.05000,0.52790,0.76846,-2.42886,1.84698,0.92771,0.01010
9.00000,9.00000,5.75000,2.36000,0.37100,-0.32500,142.50000,0.01869,0.00097,0.05000,0.52790,0.76846,-2.42886,1.84698,0.92771,0.01010
9.00000,10.00000,5.75000,2.36000,0.37100,-0.32500,157.50000,0.01823,0.00093,0.05000,0.52790,0.76846,-2.42886,1.84698,0.92771,0.01010
9.00000,11.00000,5.75000,2.36000,0.37100,-0.32500,172.50000,0.01801,0.00091,0.05000,0.52790,0.76846,-2.42886,1.84698,0.92771,0.01010
9.00000,12.00000,5.75000,2.36000,0.37100,-0.32500,187.50000,0.01818,0.00091,0.05000,0.52790,0.76846,-2.42886,1.84698,0.92771,0.01010
9.00000,13.00000,5.75000,2.36000,0.37100,-0.32500,202.50000,0.01746,0.00093,0.05000,0.52790,0.76846,-2.42886,1.84698,0.92771,0.01010
9.00000,14.00000,5.75000,2.36000,0.37100,-0.32500,217.50000,0.01996,0.00097,0.05000,0.52790,0.76846,-2.42886,1.84698,0.92771,0.01010
9.00000,15.00000,5.75000,2.36000,0.37100,-0.32500,232.50000,0.02157,0.00103,0.05000,0.52790,0.76846,-2.42886,1.84698,0.92771,0.01010
9.00000,16.00000,5.75000,2.36000,0.37100,-0.32500,247.50000,0.02235,0.00113,0.05000,0.52790,0.76846,-2.42886,1.84698,0.92771,0.01010
9.00000,17.00000,5.75000,2.36000,0.37100,-0.32500,262.50000,0.02506,0.00128,0.05000,0.52790,0.76846,-2.42886,1.84698,0.92771,0.01010
9.00000,18.00000,5.75000,2.36000,0.37100,-0.32500,277.50000,0.02976,0.00148,0.05000,0.52790,0.76846,-2.42886,1.84698,0.92771,0.01010
9.00000,19.00000,5.75000,2.36000,0.37100,-0.32500,292.50000,0.04116,0.00177,0.05000,0.52790,0.76846,-2.42886,1.84698,0.92771,0.01010
9.00000,20.00000,5.75000,2.36000,0.37100,-0.32500,307.50000,0.04051,0.00217,0.05000,0.52790,0.76846,-2.42886,1.84698,0.92771,0.01010
9.00000,21.00000,5.75000,2.36000,0.37100,-0.32500,322.50000,0.05893,0.00266,0.05000,0.52790,0.76846,-2.42886,1.84698,0.92771,0.01010
9.00000,22.00000,5.75000,2.36000,0.37100,-0.32500,337.50000,0.06967,0.00318,0.05000,0.52790,0.76846,-2.42886,1.84698,0.92771,0.01010
9.00000,23.00000,5.75000,2.36000,0.37100,-0.32500,352.50000,0.07178,0.00353,0.05000,0.52790,0.76846,-2.42886,1.84698,0.92771,0.01010
10.00000,0.00000,5.75000,2.37500,0.37300,-0.37200,7.50000,0.06398,0.00334,0.05000,0.49220,0.69761,-2.38607,1.75290,0.82184,0.00911
10.00000,1.00000,5.75000,2.37500,0.37300,-0.37200,22.50000,0.05873,0.00292,0.05000,0.49220,0.69761,-2.38607,1.75290,0.82184,0.00911
10.00000,2.00000,5.75000,2.37500,0.37300,-0.37200,37.50000,0.04613,0.00235,0.05000,0.49220,0.69761,-2.38607,1.75290,0.82184,0.00911
10.00000,3.00000,5.75000,2.37500,0.37300,-0.37200,52.50000,0.03948,0.00186,0.05000,0.49220,0.69761,-2.38607,1.75290,0.82184,0.00911
10.00000,4.00000,5.75000,2.37500,0.37300,-0.37200,67.50000,0.03230,0.00149,0.05000,0.49220,0.69761,-2.38607,1.75290,0.82184,0.00911
10.00000,5.00000,5.75000,2.37500,0.37300,-0.37200,82.50000,0.02595,0.00123,0.05000,0.49220,0.69761,-2.38607,1.75290,0.82184,0.00911
10.00000,6.00000,5.75000,2.37500,0.37300,-0.37200,97.50000,0.02246,0.00106,0.05000,0.49220,0.69761,-2.38607,1.75290,0.82184,0.00911
10.00000,7.00000,5.75000,2.37500,0.37300,-0.37200,112.50000,0.01795,0.00094,0.05000,0.49220,0.69761,-2.38607,1.75290,0.82184,0.00911
10.00000,8.00000,5.75000,2.37500,0.37300,-0.37200,127.50000,0.01744,0.00086,0.05000,0.49220,0.69761,-2.38607,1.75290,0.82184,0.00911
10.00000,9.00000,5.75000,2.37500,0.37300,-0.37200,142.50000,0.01613,0.00081,0.05000,0.49220,0.69761,-2.38607,1.75290,0.82184,0.00911
10.00000,10.00000,5.75000,2.37500,0.37300,-0.37200,157.50000,0.01429,0.00078,0.05000,0.49220,0.69761,-2.38607,1.75290,0.82184,0.00911
10.00000,11.00000,5.75000,2.37500,0.37300,-0.37200,172.50000,0.01453,0.00077,0.05000,0.49220,0.69761,-2.38607,1.75290,0.82184,0.00911
10.00000,12.00000,5.75000,2.37500,0.37300,-0.37200,187.50000,0.01586,0.00077,0.05000,0.49220,0.69761,-2.38607,1.75290,0.82184,0.00911
10.00000,13.00000,5.75000,2.37500,0.37300,-0.37200,202.50000,0.01630,0.00078,0.05000,0.49220,0.69761,-2.38607,1.75290,0.82184,0.00911
10.00000,14.00000,5.75000,2.37500,0.37300,-0.37200,217.50000,0.01675,0.00081,0.05000,0.49220,0.69761,-2.38607,1.75290,0.82184,0.00911
10.00000,15.00000,5.75000,2.37500,0.37300,-0.37200,232.50000,0.01729,0.00086,0.05000,0.49220,0.69761,-2.38607,1.75290,0.82184,0.00911
10.00000,16.00000,5.75000,2.37500,0.37300,-0.37200,247.50000,0.01730,0.00094,0.05000,0.49220,0.69761,-2.38607,1.75290,0.82184,0.00911
10.00000,17.00000,5.75000,2.37500,0.37300,-0.37200,262.50000,0.02230,0.00106,0.05000,0.49220,0.69761,-2.38607,1.75290,0.82184,0.00911
10.00000,18.00000,5.75000,2.37500,0.37300,-0.37200,277.50000,0.02407,0.00123,0.05000,0.49220,0.69761,-2.38607,1.75290,0.82184,0.00911
10.00000,19.00000,5.75000,2.37500,0.37300,-0.37200,292.50000,0.02679,0.00149,0.05000,0.49220,0.69761,-2.38607,1.75290,0.82184,0.00911
10.00000,20.00000,5.75000,2.37500,0.37300,-0.37200,307.50000,0.03564,0.00186,0.05000,0.49220,0.69761,-2.38607,1.75290,0.82184,0.00911
10.00000,21.00000,5.75000,2.37500,0.37300,-0.37200,322.50000,0.04608,0.00235,0.05000,0.49220,0.69761,-2.38607,1.75290,0.82184,0.00911
10.00000,22.00000,5.75000,2.37500,0.37300,-0.37200,337.50000,0.05956,0.00292,0.05000,0.49220,0.69761,-2.38607,1.75290,0.82184,0.00911
10.00000,23.00000,5.75000,2.37500,0.37300,-0.37200,352.50000,0.06573,0.00334,0.05000,0.49220,0.69761,-2.38607,1.75290,0.82184,0.00911
11.00000,0.00000,5.75000,2.01200,0.37800,-0.19200,7.50000,0.06443,0.00313,0.05000,0.65835,1.03995,-2.45440,2.15838,1.30188,0.02177
11.00000,1.00000,5.75000,2.01200,0.37800,-0.19200,22.50000,0.06402,0.00306,0.05000,0.65835,1.03995,-2.45440,2.15838,1.30188,0.02177
11.00000,2.00000,5.75000,2.01200,0.37800,-0.19200,37.50000,0.06149,0.00294,0.05000,0.65835,1.03995,-2.45440,2.15838,1.30188,0.02177
11.00000,3.00000,5.75000,2.01200,0.37800,-0.19200,52.50000,0.05685,0.00278,0.05000,0.65835,1.03995,-2.45440,2.15838,1.30188,0.02177
11.00000,4.00000,5.75000,2.01200,0.37800,-0.19200,67.50000,0.05210,0.00260,0.05000,0.65835,1.03995,-2.45440,2.15838,1.30188,0.02177
11.00000,5.00000,5.75000,2.01200,0.37800,-0.19200,82.50000,0.04889,0.00243,0.05000,0.65835,1.03995,-2.45440,2.15838,1.30188,0.02177
11.00000,6.00000,5.75000,2.01200,0.37800,-0.19200,97.50000,0.04752,0.00228,0.05000,0.65835,1.03995,-2.45440,2.15838,1.30188,0.02177
11.00000,7.00000,5.75000,2.01200,0.37800,-0.19200,112.50000,0.04184,0.00215,0.05000,0.65835,1.03995,-2.45440,2.15838,1.30188,0.02177
11.00000,8.00000,5.75000,2.01200,0.37800,-0.19200,127.50000,0.04250,0.00204,0.05000,0.65835,1.03995,-2.45440,2.15838,1.30188,0.02177
11.00000,9.00000,5.75000,2.01200,0.37800,-0.19200,142.50000,0.04328,0.00196,0.05000,0.65835,1.03995,-2.45440,2.15838,1.30188,0.02177
11.00000,10.00000,5.75000,2.01200,0.37800,-0.19200,157.50000,0.03810,0.00191,0.05000,0.65835,1.03995,-2.45440,2.15838,1.30188,0.02177
11.00000,11.00000,5.75000,2.01200,0.37800,-0.19200,172.50000,0.03824,0.00189,0.05000,0.65835,1.03995,-2.45440,2.15838,1.30188,0.02177
11.00000,12.00000,5.75000,2.01200,0.37800,-0.19200,187.50000,0.03702,0.00189,0.05000,0.65835,1.03995,-2.45440,2.15838,1.30188,0.02177
11.00000,13.00000,5.75000,2.01200,0.37800,-0.19200,202.50000,0.03771,0.00191,0.05000,0.65835,1.03995,-2.45440,2.15838,1.30188,0.02177
11.00000,14.00000,5.75000,2.01200,0.37800,-0.19200,217.50000,0.04236,0.00196,0.05000,0.65835,1.03995,-2.45440,2.15838,1.30188,0.02177
11.00000,15.00000,5.75000,2.01200,0.37800,-0.19200,232.50000,0.04106,0.00204,0.05000,0.65835,1.03995,-2.45440,2.15838,1.30188,0.02177
11.00000,16.00000,5.75000,2.01200,0.37800,-0.19200,247.50000,0.04127,0.00215,0.05000,0.65835,1.03995,-2.45440,2.15838,1.30188,0.02177
11.00000,17.00000,5.75000,2.01200,0.37800,-0.19200,262.50000,0.04767,0.00228,0.05000,0.65835,1.03995,-2.45440,2.15838,1.30188,0.02177
11.00000,18.00000,5.75000,2.01200,0.37800,-0.19200,277.50000,0.04477,0.00243,0.05000,0.65835,1.03995,-2.45440,2.15838,1.30188,0.02177
11.00000,19.00000,5.75000,2.01200,0.37800,-0.19200,292.50000,0.05311,0.00260,0.05000,0.65835,1.03995,-2.45440,2.15838,1.30188,0.02177
11.00000,20.00000,5.75000,2.01200,0.37800,-0.19200,307.50000,0.05056,0.00278,0.05000,0.65835,1.03995,-2.45440,2.15838,1.30188,0.02177
11.00000,21.00000,5.75000,2.01200,0.37800,-0.19200,322.50000,0.06234,0.00294,0.05000,0.65835,1.03995,-2.45440,2.15838,1.30188,0.02177
11.00000,22.00000,5.75000,2.01200,0.37800,-0.19200,337.50000,0.06280,0.00306,0.05000,0.65835,1.03995,-2.45440,2.15838,1.30188,0.02177
11.00000,23.00000,5.75000,2.01200,0.37800,-0.19200,352.50000,0.06290,0.00313,0.05000,0.65835,1.03995,-2.45440,2.15838,1.30188,0.02177
12.00000,0.00000,5.75000,2.05400,0.39200,-0.23300,7.50000,0.05533,0.00275,0.05000,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12.00000,1.00000,5.75000,2.05400,0.39200,-0.23300,22.50000,0.05221,0.00266,0.05000,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12.00000,2.00000,5.75000,2.05400,0.39200,-0.23300,37.50000,0.04739,0.00250,0.05000,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12.00000,3.00000,5.75000,2.05400,0.39200,-0.23300,52.50000,0.04558,0.00230,0.05000,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12.00000,4.00000,5.75000,2.05400,0.39200,-0.23300,67.50000,0.04236,0.00210,0.05000,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12.00000,5.00000,5.75000,2.05400,0.39200,-0.23300,82.50000,0.04306,0.00192,0.05000,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12.00000,6.00000,5.75000,2.05400,0.39200,-0.23300,97.50000,0.03571,0.00177,0.05000,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12.00000,7.00000,5.75000,2.05400,0.39200,-0.23300,112.50000,0.03178,0.00165,0.05000,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12.00000,8.00000,5.75000,2.05400,0.39200,-0.23300,127.50000,0.03094,0.00155,0.05000,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12.00000,9.00000,5.75000,2.05400,0.39200,-0.23300,142.50000,0.03161,0.00149,0.05000,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12.00000,10.00000,5.75000,2.05400,0.39200,-0.23300,157.50000,0.03087,0.00144,0.05000,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12.00000,11.00000,5.75000,2.05400,0.39200,-0.23300,172.50000,0.02931,0.00142,0.05000,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12.00000,12.00000,5.75000,2.05400,0.39200,-0.23300,187.50000,0.02643,0.00142,0.05000,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12.00000,13.00000,5.75000,2.05400,0.39200,-0.23300,202.50000,0.02875,0.00144,0.05000,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12.00000,14.00000,5.75000,2.05400,0.39200,-0.23300,217.50000,0.02793,0.00149,0.05000,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12.00000,15.00000,5.75000,2.05400,0.39200,-0.23300,232.50000,0.03223,0.00155,0.05000,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12.00000,16.00000,5.75000,2.05400,0.39200,-0.23300,247.50000,0.02977,0.00165,0.05000,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12.00000,17.00000,5.75000,2.05400,0.39200,-0.23300,262.50000,0.03564,0.00177,0.05000,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12.00000,18.00000,5.75000,2.05400,0.39200,-0.23300,277.50000,0.03850,0.00192,0.05000,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12.00000,19.00000,5.75000,2.05400,0.39200,-0.23300,292.50000,0.04183,0.00210,0.05000,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12.00000,20.00000,5.75000,2.05400,0.39200,-0.23300,307.50000,0.04603,0.00230,0.05000,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12.00000,21.00000,5.75000,2.05400,0.39200,-0.23300,322.50000,0.04809,0.00250,0.05000,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12.00000,22.00000,5.75000,2.05400,0.39200,-0.23300,337.50000,0.05449,0.00266,0.05000,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12.00000,23.00000,5.75000,2.05400,0.39200,-0.23300,352.50000,0.05804,0.00275,0.05000,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
13.00000,0.00000,5.75000,2.07400,0.39800,-0.27900,7.50000,0.05642,0.00257,0.05000,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13.00000,1.00000,5.75000,2.07400,0.39800,-0.27900,22.50000,0.04691,0.00244,0.05000,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13.00000,2.00000,5.75000,2.07400,0.39800,-0.27900,37.50000,0.04763,0.00224,0.05000,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13.00000,3.00000,5.75000,2.07400,0.39800,-0.27900,52.50000,0.03972,0.00200,0.05000,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13.00000,4.00000,5.75000,2.07400,0.39800,-0.27900,67.50000,0.03664,0.00178,0.05000,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13.00000,5.00000,5.75000,2.07400,0.39800,-0.27900,82.50000,0.03364,0.00160,0.05000,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13.00000,6.00000,5.75000,2.07400,0.39800,-0.27900,97.50000,0.02843,0.00146,0.05000,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13.00000,7.00000,5.75000,2.07400,0.39800,-0.27900,112.50000,0.02830,0.00135,0.05000,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13.00000,8.00000,5.75000,2.07400,0.39800,-0.27900,127.50000,0.02582,0.00127,0.05000,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13.00000,9.00000,5.75000,2.07400,0.39800,-0.27900,142.50000,0.02435,0.00121,0.05000,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13.00000,10.00000,5.75000,2.07400,0.39800,-0.27900,157.50000,0.02417,0.00118,0.05000,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13.00000,11.00000,5.75000,2.07400,0.39800,-0.27900,172.50000,0.02351,0.00116,0.05000,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13.00000,12.00000,5.75000,2.07400,0.39800,-0.27900,187.50000,0.02276,0.00116,0.05000,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13.00000,13.00000,5.75000,2.07400,0.39800,-0.27900,202.50000,0.02407,0.00118,0.05000,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13.00000,14.00000,5.75000,2.07400,0.39800,-0.27900,217.50000,0.02215,0.00121,0.05000,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13.00000,15.00000,5.75000,2.07400,0.39800,-0.27900,232.50000,0.02473,0.00127,0.05000,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13.00000,16.00000,5.75000,2.07400,0.39800,-0.27900,247.50000,0.02970,0.00135,0.05000,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13.00000,17.00000,5.75000,2.07400,0.39800,-0.27900,262.50000,0.02875,0.00146,0.05000,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13.00000,18.00000,5.75000,2.07400,0.39800,-0.27900,277.50000,0.03120,0.00160,0.05000,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13.00000,19.00000,5.75000,2.07400,0.39800,-0.27900,292.50000,0.03845,0.00178,0.05000,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13.00000,20.00000,5.75000,2.07400,0.39800,-0.27900,307.50000,0.04047,0.00200,0.05000,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13.00000,21.00000,5.75000,2.07400,0.39800,-0.27900,322.50000,0.04510,0.00224,0.05000,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13.00000,22.00000,5.75000,2.07400,0.39800,-0.27900,337.50000,0.04960,0.00244,0.05000,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13.00000,23.00000,5.75000,2.07400,0.39800,-0.27900,352.50000,0.04353,0.00257,0.05000,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
14.00000,0.00000,5.75000,2.08400,0.40000,-0.32400,7.50000,0.05146,0.00246,0.05000,0.52870,0.77008,-2.33213,1.84907,0.93483,0.01504
14.00000,1.00000,5.75000,2.08400,0.40000,-0.32400,22.50000,0.04822,0.00230,0.05000,0.52870,0.77008,-2.33213,1.84907,0.93483,0.01504
14.00000,2.00000,5.75000,2.08400,0.40000,-0.32400,37.50000,0.03572,0.00205,0.05000,0.52870,0.77008,-2.33213,1.84907,0.93483,0.01504
14.00000,3.00000,5.75000,2.08400,0.40000,-0.32400,52.50000,0.04067,0.00178,0.05000,0.52870,0.77008,-2.33213,1.84907,0.93483,0.01504
14.00000,4.00000,5.75000,2.08400,0.40000,-0.32400,67.50000,0.03220,0.00156,0.05000,0.52870,0.77008,-2.33213,1.84907,0.93483,0.01504
14.00000,5.00000,5.75000,2.08400,0.40000,-0.32400,82.50000,0.02799,0.00138,0.05000,0.52870,0.77008,-2.33213,1.84907,0.93483,0.01504
14.00000,6.00000,5.75000,2.08400,0.40000,-0.32400,97.50000,0.02378,0.00125,0.05000,0.52870,0.77008,-2.33213,1.84907,0.93483,0.01504
14.00000,7.00000,5.75000,2.08400,0.40000,-0.32400,112.50000,0.02266,0.00116,0.05000,0.52870,0.77008,-2.33213,1.84907,0.93483,0.01504
14.00000,8.00000,5.75000,2.08400,0.40000,-0.32400,127.50000,0.02128,0.00109,0.05000,0.52870,0.77008,-2.33213,1.84907,0.93483,0.01504
14.00000,9.00000,5.75000,2.08400,0.40000,-0.32400,142.50000,0.02185,0.00104,0.05000,0.52870,0.77008,-2.33213,1.84907,0.93483,0.01504
14.00000,10.00000,5.75000,2.08400,0.40000,-0.32400,157.50000,0.02038,0.00102,0.05000,0.52870,0.77008,-2.33213,1.84907,0.93483,0.01504
14.00000,11.00000,5.75000,2.08400,0.40000,-0.32400,172.50000,0.01905,0.00100,0.05000,0.52870,0.77008,-2.33213,1.84907,0.93483,0.01504
14.00000,12.00000,5.75000,2.08400,0.40000,-0.32400,187.50000,0.02021,0.00100,0.05000,0.52870,0.77008,-2.33213,1.84907,0.93483,0.01504
14.00000,13.00000,5.75000,2.08400,0.40000,-0.32400,202.50000,0.01937,0.00102,0.05000,0.52870,0.77008,-2.33213,1.84907,0.93483,0.01504
